Redmoor Roundabout,52.02540920000001,-0.6042012,0
Redmoor Roundabout,52.0254807,-0.6042816,0
Redmoor Roundabout,52.0255635,-0.6043245,0
Redmoor Roundabout,52.0256504,-0.6043262,0
Redmoor Roundabout,52.0257338,-0.6042864999999999,0
Redmoor Roundabout,52.02578,-0.6042433,0
Redmoor Roundabout,52.02582960000001,-0.6041714,0
Redmoor Roundabout,52.0258681,-0.6040833,0
Redmoor Roundabout,52.0258934,-0.6039833999999999,0
Redmoor Roundabout,52.0259044,-0.6038333,0
Redmoor Roundabout,52.02588599999999,-0.6036852,0
Redmoor Roundabout,52.0258401,-0.6035539,0
Redmoor Roundabout,52.0257713,-0.6034523000000001,0
Redmoor Roundabout,52.0257166,-0.6034068,0
Elfield Park Roundabout,52.0127632,-0.7510377999999999,0
Elfield Park Roundabout,52.0127429,-0.7508775,0
Elfield Park Roundabout,52.0127006,-0.7507727,0
Elfield Park Roundabout,52.0126021,-0.7506594,0
H8 Standing Way,52.0123051,-0.7511069,0
H8 Standing Way,52.0121932,-0.7513569,0
H8 Standing Way,52.0118735,-0.7517901,0
Salford Road,52.02863,-0.6021579,0
Salford Road,52.0286012,-0.6020238999999999,0
Salford Road,52.0285344,-0.6017012,0
Salford Road,52.0284644,-0.6014148,0
Salford Road,52.02838509999999,-0.6011702,0
Salford Road,52.02838509999999,-0.6011702,0
Salford Road,52.0284126,-0.6016198,0
Salford Road,52.0284123,-0.6017639,0
Salford Road,52.02840030000001,-0.6018928,0
Salford Road,52.0283752,-0.6020367,0
Salford Road,52.0283337,-0.6021806,0
Salford Road,52.028283,-0.6022876,0
Salford Road,52.02820950000001,-0.6023906,0
H5 Portway,52.05279700000001,-0.7391505,0
H5 Portway,52.0527993,-0.7390004999999999,0
H5 Portway,52.05282140000001,-0.7386971999999999,0
H5 Portway,52.0529616,-0.7380180999999999,0
H5 Portway,52.05313950000001,-0.7371491,0
H5 Portway,52.0532562,-0.736545,0
H5 Portway,52.0533015,-0.7363103,0
V8 Marlborough Street,52.0417561,-0.7448973,0
V8 Marlborough Street,52.0419158,-0.7450102999999999,0
V8 Marlborough Street,52.04204049999999,-0.7451568000000001,0
V8 Marlborough Street,52.0422012,-0.7453928000000001,0
V8 Marlborough Street,52.04269070000001,-0.7458772,0
V8 Marlborough Street,52.0430017,-0.7461394,0
V8 Marlborough Street,52.0433421,-0.7464040999999999,0
V8 Marlborough Street,52.0439075,-0.7467622,0
V8 Marlborough Street,52.0444583,-0.7471523,0
V8 Marlborough Street,52.0454981,-0.7479493,0
V8 Marlborough Street,52.0465065,-0.7488674,0
V8 Marlborough Street,52.0470863,-0.7494351,0
V8 Marlborough Street,52.0476812,-0.7500430999999999,0
V8 Marlborough Street,52.0482793,-0.7507047,0
V8 Marlborough Street,52.048698,-0.7511813000000001,0
V8 Marlborough Street,52.04885879999999,-0.7513760999999999,0
V8 Marlborough Street,52.0489987,-0.7516090999999999,0
V8 Marlborough Street,52.04912219999999,-0.7513218000000002,0
